职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
Engineering Controlling Senior Manager-Finance,3-3.5万·15薪,上海·嘉定区,10年及以上,本科,奥托立夫（上海）管理有限公司,汽车,外资（欧美）,150-500人,,沟通良好;英文流利;财务经理,
财务出纳,7.5-8.5千,上海,无需经验,,合肥百南信息咨询有限公司,互联网/电子商务,民营,未知,做五休二;双休;餐饮补贴;通讯补贴;交通补贴;周末双休;社保;包吃包住,公积金;职业发展,
工厂财务经理（东莞）(J15006),2.5-3.5万,东莞·企石镇,5年及以上,本科,浙江卡游动漫有限公司,批发/零售,民营,1000-5000人,五险一金;绩效奖金;年终奖金;弹性工作;定期体检;专业培训,团队建设,
财务总账经理,1.5-2万·14薪,杭州·临安区,3年及以上,本科,浙江三生蔓迪药业有限公司,制药/生物工程,已上市,1000-5000人,,英语;审计;会计;财务报表;团队管理;sap;用友;资料收集;财会;cpa,上市公司
财务副经理,1.6-2.3万,深圳·光明区,5年及以上,本科,安费诺光纤技术（深圳）有限公司,通信/电信/网络设备,外资（欧美）,150-500人,双休,财务;英语;增值税申报;进出口退税;集团报表,
财税销售顾问,7千-1.3万,上海,1年及以上,大专,答勒咨询管理（上海）有限公司,会计/审计,民营,少于50人,五险一金;朝九晚五,开发新客户;维护老客户;财税政策;服务方案;财税咨询;电销,财税销售
APAC Accounting Manager （会计经理）,2.2-2.5万·15薪,上海,8年及以上,本科,上海翼信企业管理咨询有限公司,机械/设备/重工,外资（欧美）,50-150人,,accounting;会计;财务;共享;日本;韩国;日语;韩语,
会计财务专员,7.5-8.5千·13薪,郑州·二七区,无需经验,大专,西安米禧餐饮管理有限公司,餐饮业,合资,50-150人,双休;五险一金;带薪年假;年终奖金;绩效奖金;专业培训;定期体检;通讯补贴;交通补贴;出差补贴,定期团建,
Supervise Accountant(Please submit English CV,9千-1万·13薪,上海·浦东新区,3年及以上,本科,上海睦艺国际贸易有限公司,贸易/进出口,外资（非欧美）,少于50人,五险一金;带薪年假;年终奖金,accounting;cost;budget;accountant,
财务出纳,4-5千,滁州·定远县,1年,大专,安徽瑞褀新材料有限公司,机械/设备/重工,民营,未知,五险,房补;单休;包三餐,
财务会计,4-5千,昆明·官渡区,1年及以上,大专,云南中庆穗利科技有限公司,计算机软件,民营,未知,五险;周末双休;购买五险,节假日,
财务会计专员,5-7千,南京,1年,大专,在水一方（宁波）信息咨询有限公司,中介服务,民营,未知,带薪年假,办公软件;财务;会计;财务报表;财务软件;税务申报;发票管理;财务数据分析;财务结算;财务支持,
财务出纳,4-5千,昆明·盘龙区,1年及以上,大专,云南豢牧农业发展有限公司,计算机软件,民营,未知,年终奖金;双休;餐饮补贴;节日福利;五险,,
财务出纳,4-5千,成都·新都区,3年及以上,大专,成都萌客餐饮管理有限公司广汉分公司,餐饮业,民营,少于50人,五险,数据分析;档案管理;纳税申报;记账凭证;结账;贷款;开户;发票管理;免费午餐,
人事财务专员,6-9千,上海,2年,大专,上海苏申餐饮管理有限公司,餐饮业,民营,少于50人,绩效奖金;年终奖金;弹性工作,,
财务会计专员,5-7千,无锡,1年,大专,在水一方（宁波）信息咨询有限公司,中介服务,民营,未知,员工旅游,办公软件;财务;会计;财务报表;财务软件;税务申报;发票管理;财务数据分析;财务结算;财务支持,
财务专员-HN,5-8千·13薪,海口,1-3年,本科,布廷恩工程管理（北京）有限公司,机械/设备/重工,外资（欧美）,150-500人,社保;五险一金;出国机会,excel;财务;英语;审计;会计;财务报表;金蝶;财务软件;用友;税务申报;公积金,
出纳兼财务助理,4-7.5千,宁波,无需经验,大专,宁波银润汽车部件有限公司,汽车零配件,民营,150-500人,五险;年终奖金;定期体检;交通补贴,免费工作餐,
工厂财务人事（工厂文员）,4-7千,湖州·吴兴区,3年及以上,大专,英瓦曼德起重设备（上海）有限公司,机械/设备/重工,民营,50-150人,五险一金;员工旅游,办公软件;财务;行政;会计;人事;接待;人力资源管理;人事管理;会议组织;票据管理,
财务会计专员,5-7千,苏州,1年,大专,在水一方（宁波）信息咨询有限公司,中介服务,民营,未知,节日福利,办公软件;财务;会计;财务报表;财务软件;税务申报;发票管理;财务数据分析;财务结算;财务支持,
财务助理,3-4千·13薪,武汉·东西湖区,无需经验,大专,武汉天黎轮胎有限公司,批发/零售,民营,150-500人,免费班车;员工旅游;专业培训;年终奖金;五险;包吃住,,
高级英文财务,7千-1万·13薪,宁波·鄞州区,1-2年,硕士,浙江达源玖科技有限公司,交通/运输/物流,民营,50-150人,带薪年假;双休;五险一金,财务;英语;审计;费用报销;税务申报;雅思;财务核算;英语六级;财务数据;报表编制,
财务出纳,5-6.5千,南京,无需经验,,合肥百南信息咨询有限公司,互联网/电子商务,民营,未知,做五休二;绩效奖金;带薪年假;双休;餐饮补贴;通讯补贴;交通补贴;周末双休;系统培训;节假日福利,,
出纳兼财务助理,4-6千,上海·金山区,3年及以上,大专,上海昌湾建设工程有限公司,建筑/建材/工程,民营,50-150人,,办公软件;excel;财务;审计;会计;财务管理;财务报表;结账;总账;费用支出,
财务助理,5-6千,台州·椒江区,1年及以上,本科,台州欧克来标识技术有限公司,批发/零售,民营,少于50人,,财务;会计,
财务出纳,7.5-8.5千,上海,无需经验,,合肥百南信息咨询有限公司,互联网/电子商务,民营,未知,做五休二;双休;餐饮补贴;通讯补贴;交通补贴;周末双休;社保;包吃包住,公积金;职业发展,
Senior Finance Specialist - PAMCN,6-8千,大连·中山区,无需经验,,仲量联行,房地产,外资（欧美）,10000人以上,,财务专员,
财会助理,3-6千·13薪,温州·鹿城区,无需经验,大专,温州信恩互联网科技有限公司,互联网/电子商务,民营,50-150人,生日福利;系统培训;节日福利;不加班;年终奖,提供住宿;公司氛围好;节假日休;晋升;包水电;节假日,
APAC Accounting Manager （会计经理）,2.2-2.5万·15薪,上海,8年及以上,本科,上海翼信企业管理咨询有限公司,机械/设备/重工,外资（欧美）,50-150人,,accounting;会计;财务;共享;日本;韩国;日语;韩语,
会计助理,4-5千,中山,2年及以上,大专,广东科劲家具集团有限公司,家具/家电/玩具/礼品,民营,500-1000人,社保;包住;餐补;节假日福利;下午茶,,
财税销售顾问,3.5-6千,和田,1年及以上,高中,和田米财多企业管理有限公司,多元化业务集团公司,民营,少于50人,五险;周末双休,工作时间7h,
财务总监,3-5万,杭州·萧山区,10年及以上,本科,杰牌控股集团有限公司,机械/设备/重工,民营,500-1000人,,经营计划;成本管理;合规内控;重点小巨人;重点研究院;未来工厂;5A办公区;5S生产区;5星生活区,IPO
财务及人事专员,7-9千,南通,3年及以上,本科,新加坡伊顿国际教育集团,教育/培训/院校,外资（非欧美）,500-1000人,,社会保险;公积金;员工保险,
出纳兼财务助理,4-6千,上海·金山区,3年及以上,大专,上海昌湾建设工程有限公司,建筑/建材/工程,民营,50-150人,,办公软件;excel;财务;审计;会计;财务管理;财务报表;结账;总账;费用支出,
财务BP（助理/专员）,5-8千·13薪,郑州·金水区,1年及以上,本科,威莱（广州）日用品有限公司,快速消费品(食品、饮料、化妆品),外资（非欧美）,10000人以上,五险一金;补充医疗保险;带薪年假;员工旅游;年终奖金;绩效奖金;项目奖金;专业培训;出国机会;定期体检,佣金,
海外财务助理,7千-1万·13薪,佛山,1年及以上,本科,佛山市盈辉作物科学有限公司,农/林/牧/渔,民营,150-500人,,数据分析;财务;英语;会计;财务软件;税务申报;公司注册;cet_6;凭证整理,银行往来
财务助理,4-5千,济南·历下区,无需经验,本科,武汉市江汉区南丽科技有限公司,计算机软件,民营,未知,五险一金;年终奖金,办公软件;财务;会计;财务报表;归档;财务软件;税务申报;财务核算;财务单据整理;账务处理,
财务助理,4-4.5千·13薪,泉州·晋江市,1年及以上,大专,浙江爱旭太阳能科技有限公司,新能源,已上市,5000-10000人,年终奖;缴纳五险;五险,会计;金蝶;用友;结账;库存核对;进销存系统;账务系统处理;往来款核对;朝九晚六;单休,
财务助理（知名外企）,6-8千·13薪,广州,无需经验,本科,优途人力资源（武汉）有限公司,专业服务(咨询、人力资源、财会),民营,未知,,财务助理,
财务助理,6-7千·13薪,成都·锦江区,无需经验,大专,成都众鑫达人力资源有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金;带薪培训;周末双休;员工旅游;绩效奖金;年终奖金;零食下午茶;包吃;五险,,
高级英文财务,7千-1万·13薪,宁波·鄞州区,1-2年,硕士,浙江达源玖科技有限公司,交通/运输/物流,民营,50-150人,带薪年假;双休;五险一金,财务;英语;审计;费用报销;税务申报;雅思;财务核算;英语六级;财务数据;报表编制,
财务助理,6-8千,南京·建邺区,无需经验,本科,南京峰初阳建材有限公司,计算机软件,合资,未知,,财务;会计;财务报表;财务软件;报销单据;发票;财务数据录入;财务分析,
财务共享中心-出纳（做五休二）,4-5千,沈阳·皇姑区,2年及以上,本科,辽宁长宽网络维护有限公司,通信/电信/网络设备,民营,未知,五险一金;双休;做五休二;带薪年假;年节福利,,
行政助理兼财务助理,8-8.5千·14薪,上海·虹口区,2年及以上,大专,上海共实国际货运代理有限公司,交通/运输/物流,民营,少于50人,五险一金;年终奖金;专业培训,办公软件;excel;财务;行政;word;会计;出纳;开票;对接客户;报销单据,
财务副总经理兼董秘,3-6万,长沙·宁乡市,10年及以上,本科,万鑫精工（湖南）股份有限公司,机械/设备/重工,民营,500-1000人,五险一金;专业培训;绩效奖金;带薪年假;年终奖金;股票期权;出国机会;定期体检;包吃;包住,,
财务助理/抄表文员,4-7千,广州·天河区,无需经验,大专,广州诺亿信息科技有限公司,办公用品及设备,民营,50-150人,专业培训;通讯补贴;绩效奖金;年终奖金;五险一金;带薪年假,erp;开票;登记管理;客户报修;客户对账,
财务经理,6千-1万,沈阳·和平区,10年及以上,本科,山东弗克斯曼矿山科技有限公司,批发/零售,民营,少于50人,五险,定期团建,
财务主管,4-5千·13薪,郑州,3年及以上,大专,郑州忻培商贸有限公司,批发/零售,民营,少于50人,五险;餐补;双休;朝九晚五,,
会计财务专员,5-8千,武汉,8年,大专,湖北领朔能源实业有限公司,建筑/建材/工程,民营,50-150人,,,
会计财务,4-6千,徐州,3年及以上,大专,徐州迪朗智能科技有限公司,机械/设备/重工,民营,少于50人,包吃,,
财务,4-5千,南京,2-5年,本科,南京聚城地理信息科技有限公司,外包服务,民营,少于50人,,办公软件;财务;审计;财务报表;财务软件;税务申报;税务筹划;财务数据;报销单据,
财务专员,4.5-6千,宁波,无需经验,本科,浙江甬创控股有限公司,互联网/电子商务,民营,少于50人,餐饮补贴;定期体检;员工旅游;年终奖金;五险一金,财务;数据整理;财会;收付款;税务处理;会计证;凭证处理,
"Director, Accounting",1.2-1.5万,大连·中山区,无需经验,,仲量联行,房地产,外资（欧美）,10000人以上,,财务专员,
财税销售顾问,3.5-6千,和田,1年及以上,高中,和田米财多企业管理有限公司,多元化业务集团公司,民营,少于50人,五险;周末双休,工作时间7h,
8000无责聘财税销售顾问,8千-1.3万,南昌,1-2年,大专,南昌少博信息咨询有限公司,互联网/电子商务,民营,50-150人,五险,谈判;财税咨询;财税,销售 销售策略
会计助理,4-5千,中山,2年及以上,大专,广东科劲家具集团有限公司,家具/家电/玩具/礼品,民营,500-1000人,社保;包住;餐补;节假日福利;下午茶,,
Senior Finance Specialist - PAMCN,6-8千,大连·中山区,无需经验,,仲量联行,房地产,外资（欧美）,10000人以上,,财务专员,
应付专员,7-9千,东莞·黄江镇,3年及以上,本科,广东正扬传感科技股份有限公司,汽车,外资（非欧美）,5000-10000人,五险一金;包吃包住,办公软件;erp;会计;sap;法律法规;供应商对账;发票管理;发票校验;预付账款清理;采购流程,
财税顾问 无需做账报税 薪资高,7千-1.3万,郑州·金水区,无需经验,大专,广东金米商业咨询有限公司,会计/审计,民营,500-1000人,弹性工作;社保;五险一金;专业培训;带薪年假;员工旅游;培训;提成,旅游;大小周;无责底薪;节假日休;晋升机制,
材料应付（英语）,7千-1.2万·13薪,佛山·顺德区,1年及以上,本科,深圳市法本信息技术股份有限公司,计算机软件,国企,未知,,,
商场助理应收督导,4-5千·13薪,常州·武进区,无需经验,大专,红星美凯龙国际家居连锁（华东大区),家具/家电/玩具/礼品,已上市,10000人以上,定期体检;五险一金;节日福利;做五休二;餐饮补贴,,
